facility_id,lga_name,facility_name,sport_lat,sport_lon,sport_played
BANYUL12849,Banyule City Council,Simms Road Reserve,-37.712414,145.109734,Australian Rules Football
BANYUL12853,Banyule City Council,Warringal Parklands,-37.752489,145.079546,Australian Rules Football
BANYUL12854,Banyule City Council,Whatmough Park,-37.699948,145.104116,Australian Rules Football
BANYUL12856,Banyule City Council,Winsor Reserve,-37.71796,145.080081,Australian Rules Football
BANYUL12859,Banyule City Council,Yulong Reserve,-37.697336,145.061188,Australian Rules Football
BASSCO11891,Bass Coast Shire Council,Bass Recreation Oval,-38.480834,145.470741,Australian Rules Football
BASSCO11895,Bass Coast Shire Council,Cowes Recreation Reserve,-38.451054,145.247337,Australian Rules Football
BASSCO11900,Bass Coast Shire Council,Dalyston Recreation Reserve,-38.596136,145.542022,Australian Rules Football
BASSCO11903,Bass Coast Shire Council,Inverloch Recreation Reserve,-38.631772,145.727419,Australian Rules Football
BASSCO11915,Bass Coast Shire Council,Wonthaggi Recreation Reserve,-38.600924,145.597243,Australian Rules Football
BAWBAW12077,Baw Baw Shire Council,Bellbird Park Recreation Reserve,-38.135303,145.842993,Australian Rules Football
BAWBAW12131,Baw Baw Shire Council,Brooker Park,-38.147815,145.931005,Australian Rules Football
BAWBAW12075,Baw Baw Shire Council,Buln Buln Recreation Reserve,-38.097287,145.936979,Australian Rules Football
BAWBAW12076,Baw Baw Shire Council,Darnum Recreation Reserve,-38.184952,146.010853,Australian Rules Football
BAWBAW12145,Baw Baw Shire Council,Dowton Park Recreation Reserve,-38.208602,146.058902,Australian Rules Football
BAWBAW12078,Baw Baw Shire Council,Drouin Recreation Reserve,-38.13238,145.85887,Australian Rules Football
BAWBAW12120,Baw Baw Shire Council,Eastern Park,-38.157589,145.942241,Australian Rules Football
BAWBAW12143,Baw Baw Shire Council,Ellinbank Recreation Reserve,-38.219723,145.91157,Australian Rules Football
BAWBAW12088,Baw Baw Shire Council,Hallora Recreation Reserve,-38.251238,145.822667,Australian Rules Football
BAWBAW12122,Baw Baw Shire Council,Logan Park,-38.168923,145.937311,Australian Rules Football
BAWBAW12092,Baw Baw Shire Council,Longwarry Recreation Reserve,-38.116862,145.763789,Australian Rules Football
BAWBAW12097,Baw Baw Shire Council,Neerim South Recreation Reserve,-38.015807,145.957674,Australian Rules Football
BAWBAW12106,Baw Baw Shire Council,Thorpdale Recreation Reserve,-38.290569,146.187541,Australian Rules Football
BAWBAW12111,Baw Baw Shire Council,Trafalgar Recreation Reserve,-38.207704,146.142568,Australian Rules Football
BAWBAW12125,Baw Baw Shire Council,Western Park Reserve,-38.1541,145.920212,Australian Rules Football
BAWBAW12144,Baw Baw Shire Council,Willow Grove Recreation Reserve,-38.071118,146.178569,Australian Rules Football
BAYSID12384,Bayside City Council,Banksia Reserve,-37.986546,145.042191,Australian Rules Football
BAYSID12330,Bayside City Council,Brighton Beach Oval,-37.928371,144.990557,Australian Rules Football
BAYSID5409,Bayside City Council,Brighton Beach Oval,-37.9285,144.9911,Australian Rules Football
BAYSID5405,Bayside City Council,Castlefield Reserve,-37.9335,145.0119,Australian Rules Football
BAYSID12388,Bayside City Council,Cheltenham Recreation Reserve,-37.970663,145.050831,Australian Rules Football
BAYSID5404,Bayside City Council,Dendy Park,-37.9256,145.0227,Australian Rules Football
BAYSID12358,Bayside City Council,Donald McDonald Reserve,-37.981983,145.026046,Australian Rules Football
BAYSID12352,Bayside City Council,Easternwick Park Recreation Oval,-37.884783,144.99379,Australian Rules Football
BAYSID5642,Bayside City Council,Highett Recreation Centre,-37.95102,145.055081,Australian Rules Football
BAYSID5402,Bayside City Council,Hurlingham Park,-37.9103,145.0144,Australian Rules Football
BAYSID5412,Bayside City Council,Peterson Street Reserve,-37.9459,145.0261,Australian Rules Football
BAYSID12376,Bayside City Council,Peterson Street Reserve,-37.945954,145.026022,Australian Rules Football
BAYSID12385,Bayside City Council,Tjilatjirrin Reserve,-37.961185,145.023195,Australian Rules Football
BAYSID5414,Bayside City Council,Trevor Barker Beach Oval,-37.9449,145.0002,Australian Rules Football
BAYSID12331,Bayside City Council,Trevor Barker Oval,-37.944789,145.000241,Australian Rules Football
BAYSID5401,Bayside City Council,William Street Reserve,-37.9131,145.0042,Australian Rules Football
BAYSID12392,Bayside City Council,William Street Reserve,-37.913196,145.004682,Australian Rules Football
BAYSID5400,Bayside City Council,Wilson Reserve,-37.9091,144.993,Australian Rules Football
BENALL11078,Benalla Rural City Council,Benalla Showgrounds,-36.555166,145.981145,Australian Rules Football
BENALL11082,Benalla Rural City Council,Goorambat Recreation Reserve,-36.407432,145.917106,Australian Rules Football
BENALL11083,Benalla Rural City Council,Heaney Oval,-36.749003,145.999866,Australian Rules Football
BENALL11087,Benalla Rural City Council,Tatong Recreation Reserve,-36.729541,146.114049,Australian Rules Football
BENALL11088,Benalla Rural City Council,United Friendlies Society Reserve ,-36.544552,145.979059,Australian Rules Football
GREATE8629,Bendigo City Council,Allingham Street Reserve,-36.77515,144.261171,Australian Rules Football
GREATE8631,Bendigo City Council,Atkins Street Oval,-36.746149,144.273453,Australian Rules Football
GREATE8634,Bendigo City Council,Backhaus Oval,-36.773383,144.254206,Australian Rules Football
GREATE8635,Bendigo City Council,Barrack Reserve,-36.92269,144.710771,Australian Rules Football
GREATE8637,Bendigo City Council,Bendigo and District Family Equestrian Malone Park,-36.738,144.138,Australian Rules Football
GREATE8652,Bendigo City Council,California Gully Recreation Reserve,-36.726845,144.263037,Australian Rules Football
GREATE8653,Bendigo City Council,Canterbury Park,-36.715097,144.252873,Australian Rules Football
GREATE8657,Bendigo City Council,Dower Park,-36.792618,144.239125,Australian Rules Football
GREATE8663,Bendigo City Council,Elmore Recreation Reserve,-36.49148,144.608149,Australian Rules Football
GREATE8666,Bendigo City Council,Ewing Park,-36.764208,144.288814,Australian Rules Football
GREATE8673,Bendigo City Council,Golden Square Oval,-36.769506,144.258894,Australian Rules Football
GREATE8686,Bendigo City Council,Ken Wust Oval,-36.775154,144.276934,Australian Rules Football
GREATE8687,Bendigo City Council,Kennington Recreation Reserve (Harry Trott),-36.763663,144.295055,Australian Rules Football
GREATE8691,Bendigo City Council,Long Gully Reserve,-36.744558,144.256985,Australian Rules Football
GREATE8694,Bendigo City Council,Maiden Gully Recreation Reserve,-36.745103,144.205138,Australian Rules Football
GREATE8696,Bendigo City Council,Malone Park,-36.738247,144.134348,Australian Rules Football
GREATE8707,Bendigo City Council,Queen Elizabeth Oval,-36.755693,144.275622,Australian Rules Football
GREATE8709,Bendigo City Council,Raywood Oval,-36.532832,144.204117,Australian Rules Football
BENDIG5483,Bendigo City Council,Sebastian Recreation Reserve,-36.591343,144.187729,Australian Rules Football
GREATE8721,Bendigo City Council,Strauch Reserve,-36.661659,144.33041,Australian Rules Football
GREATE8722,Bendigo City Council,Tannery Lane Complex,-36.804639,144.348018,Australian Rules Football
GREATE8723,Bendigo City Council,Tom Flood Sports Centre,-36.752811,144.280294,Australian Rules Football
GREATE8725,Bendigo City Council,Weeroona Oval,-36.74304,144.294025,Australian Rules Football
GREATE8727,Bendigo City Council,White Hills Reserve,-36.72251,144.305071,Australian Rules Football
GREATE8730,Bendigo City Council,Woodvale Recreation Reserve,-36.684377,144.227332,Australian Rules Football
BOROON10998,Boroondara City Council,Anderson Park,-37.839707,145.048617,Australian Rules Football
BOROON11006,Boroondara City Council,Balwyn Park,-37.814139,145.078117,Australian Rules Football
BOROON11013,Boroondara City Council,Burwood Reserve,-37.854181,145.093232,Australian Rules Football
BOROON11015,Boroondara City Council,Camberwell Sports Ground,-37.837923,145.062361,Australian Rules Football
BOROON11016,Boroondara City Council,Canterbury Sports Ground,-37.822223,145.088271,Australian Rules Football
BOROON11023,Boroondara City Council,Ferndale Park,-37.853075,145.068359,Australian Rules Football
BOROON11029,Boroondara City Council,Glenferrie Sportsground,-37.820748,145.032525,Australian Rules Football
BOROON11031,Boroondara City Council,Gordon Barnard Reserve,-37.801015,145.085669,Australian Rules Football
BOROON11034,Boroondara City Council,Greythorn Park,-37.798038,145.09298,Australian Rules Football
BOROON11050,Boroondara City Council,Leigh Park,-37.790274,145.08484,Australian Rules Football
BOROON11051,Boroondara City Council,Lynden Park,-37.843645,145.086068,Australian Rules Football
BOROON11052,Boroondara City Council,Macleay Park,-37.800369,145.074195,Australian Rules Football
BOROON11057,Boroondara City Council,Nettleton Park,-37.854201,145.059627,Australian Rules Football
BOROON11060,Boroondara City Council,Rathmines Road Reserve,-37.819793,145.053925,Australian Rules Football
BOROON11062,Boroondara City Council,Saint James Park,-37.820254,145.021293,Australian Rules Football
BOROON11063,Boroondara City Council,Stradbroke Park,-37.799252,145.061077,Australian Rules Football
BOROON11064,Boroondara City Council,Swinburne Reserve,-37.828503,145.051164,Australian Rules Football
BOROON11065,Boroondara City Council,Victoria Park,-37.802717,145.047314,Australian Rules Football
BOROON11066,Boroondara City Council,Victoria Road Reserve,-37.821485,145.047407,Australian Rules Football
BOROON11069,Boroondara City Council,Watson Park,-37.869496,145.074431,Australian Rules Football
BOROUG11069,Borough of Queenscliffe,Point Lonsdale Oval,-38.276147,144.618806,Australian Rules Football
BOROUG11071,Borough of Queenscliffe,Queenscliffe Recreation Reserve,-38.272171,144.656837,Australian Rules Football
BRIMBA8324,Brimbank City Council,Ainsworth Reserve,-37.7868,144.800896,Australian Rules Football
BRIMBA8328,Brimbank City Council,Balmoral Park Reserve,-37.791913,144.765845,Australian Rules Football
BRIMBA8331,Brimbank City Council,Bon Thomas Reserve,-37.774227,144.763948,Australian Rules Football
BRIMBA8335,Brimbank City Council,Cairnlea Park,-37.758821,144.793563,Australian Rules Football
BRIMBA8345,Brimbank City Council,Delahey Recreation Reserve,-37.7164,144.7741,Australian Rules Football
BRIMBA8346,Brimbank City Council,Dempster Park,-37.775225,144.837725,Australian Rules Football
BRIMBA8347,Brimbank City Council,Diamond Avenue Reserve,-37.745439,144.774144,Australian Rules Football
BRIMBA8348,Brimbank City Council,Errington Reserve,-37.745542,144.803277,Australian Rules Football
BRIMBA8355,Brimbank City Council,Green Gully Reserve,-37.726822,144.819415,Australian Rules Football
BRIMBA8360,Brimbank City Council,John McLeod Reserve,-37.771918,144.777673,Australian Rules Football
BRIMBA8361,Brimbank City Council,JR Parsons Reserve,-37.79601,144.836154,Australian Rules Football
BRIMBA5637,Brimbank City Council,Keilor Park Recreation Reserve,-37.715205,144.848751,Australian Rules Football
BRIMBA8369,Brimbank City Council,Keilor Park Recreational Reserve,-37.714786,144.855205,Australian Rules Football
BRIMBA8371,Brimbank City Council,Keilor Recreation Reserve,-37.717403,144.832595,Australian Rules Football
BRIMBA8372,Brimbank City Council,Kevin Flint Reserve,-37.758816,144.793504,Australian Rules Football
BRIMBA8375,Brimbank City Council,Kings Park,-37.732765,144.776658,Australian Rules Football
BRIMBA8377,Brimbank City Council,Lionheart Reserve,-37.708386,144.791658,Australian Rules Football
BRIMBA8389,Brimbank City Council,Robert Bruce Reserve,-37.754068,144.77654,Australian Rules Football
BRIMBA8392,Brimbank City Council,Selwyn Park,-37.781765,144.814164,Australian Rules Football
BRIMBA8403,Brimbank City Council,Tallintyre Reserve,-37.799758,144.811911,Australian Rules Football
BULOKEBULOKE8738,Buloke Shire Council,Birchip Recreation Reserve,-35.978734,142.911819,Australian Rules Football
BULOKEBULOKE8744,Buloke Shire Council,Charlton Park,-36.261295,143.358456,Australian Rules Football
BULOKEBULOKE8754,Buloke Shire Council,Donald Recreation Reserve,-36.363956,142.987001,Australian Rules Football
BULOKEBULOKE8759,Buloke Shire Council,Nullawil Recreation Reserve,-35.852177,143.174176,Australian Rules Football
BULOKEBULOKE8764,Buloke Shire Council,Sea Lake Recreation Reserve,-35.510326,142.856453,Australian Rules Football
BULOKEBULOKE8772,Buloke Shire Council,Wycheproof Recreation Reserve,-36.07133,143.227028,Australian Rules Football
CAMPAS8774,Campaspe Shire Council,Bamawm Extension Recreation Reserve ,-36.200615,144.618603,Australian Rules Football
CAMPAS8783,Campaspe Shire Council,Colbinabbin Town Recreation Reserve ,-36.586683,144.801018,Australian Rules Football
CAMPAS8784,Campaspe Shire Council,Echuca East Recreation Reserve ,-36.135888,144.762282,Australian Rules Football
CAMPAS8785,Campaspe Shire Council,Echuca South Recreation Reserve ,-36.143496,144.753927,Australian Rules Football
CAMPAS8788,Campaspe Shire Council,Girgarre Recreation Reserve ,-36.396732,144.975124,Australian Rules Football
CAMPAS8790,Campaspe Shire Council,Gunbower Recreation Reserve ,-35.952652,144.37348,Australian Rules Football
CAMPAS8797,Campaspe Shire Council,Kyabram Recreation Reserve ,-36.311968,145.042201,Australian Rules Football
CAMPAS8801,Campaspe Shire Council,Lancaster Recreation Reserve,-36.305496,145.133397,Australian Rules Football
CAMPAS8805,Campaspe Shire Council,Lockington Recreation Reserve,-36.265744,144.541312,Australian Rules Football
CAMPAS8807,Campaspe Shire Council,Northern Sports Oval,-36.303609,145.051358,Australian Rules Football
CAMPAS8811,Campaspe Shire Council,Rochester Recreation Reserve,-36.362422,144.706358,Australian Rules Football
CAMPAS8816,Campaspe Shire Council,Rushworth Public Park Reserve,-36.585788,145.007038,Australian Rules Football
CAMPAS8820,Campaspe Shire Council,Stanhope Recreation Reserve,-36.448171,144.989216,Australian Rules Football
CAMPAS8825,Campaspe Shire Council,Tongala Recreation Reserve,-36.246519,144.946186,Australian Rules Football
CAMPAS8827,Campaspe Shire Council,Toolleen Recreation Reserve,-36.720398,144.690834,Australian Rules Football
CAMPAS8828,Campaspe Shire Council,Victoria Park,-36.116902,144.740277,Australian Rules Football
CARDIN10988,Cardinia Shire Council,Beaconsfield Recreation Reserve,-38.041316,145.367486,Australian Rules Football
CARDIN10991,Cardinia Shire Council,Bunyip Recreation Reserve,-38.101276,145.719056,Australian Rules Football
CARDIN10996,Cardinia Shire Council,Catani Recreation Reserve,-38.194176,145.639394,Australian Rules Football
CARDIN10997,Cardinia Shire Council,Chandler Recreation Reserve,-37.924098,145.463604,Australian Rules Football
CARDIN11000,Cardinia Shire Council,Cora Lynn Recreation Reserve,-38.143429,145.607454,Australian Rules Football
CARDIN11007,Cardinia Shire Council,Garfield Recreation Reserve,-38.094592,145.677927,Australian Rules Football
CARDIN11009,Cardinia Shire Council,Gembrook Recreation Reserve,-37.947721,145.531197,Australian Rules Football
CARDIN5601,Cardinia Shire Council,Heatherbrae Recreation Reserve,-38.065094,145.423001,Australian Rules Football
CARDIN11049,Cardinia Shire Council,Holm Park Road,-38.037621,145.373588,Australian Rules Football
CARDIN11017,Cardinia Shire Council,Koo Wee Rup Recreation Reserve,-38.189954,145.492875,Australian Rules Football
CARDIN11023,Cardinia Shire Council,Lang Lang Showgrounds Reserve,-38.268214,145.560478,Australian Rules Football
CARDIN11028,Cardinia Shire Council,Mountain Rd Recreation Reserve,-37.926679,145.50362,Australian Rules Football
CARDIN11029,Cardinia Shire Council,Nar Nar Goon Recreation Reserve,-38.084386,145.572546,Australian Rules Football
CARDIN11030,Cardinia Shire Council,Officer Recreation Reserve,-38.060227,145.417171,Australian Rules Football
CARDIN11031,Cardinia Shire Council,O'Neil Rd Recreation Reserve,-38.052537,145.378095,Australian Rules Football
CARDIN11036,Cardinia Shire Council,Pakenham Upper Recreation Reserve,-38.013459,145.51157,Australian Rules Football
CARDIN11041,Cardinia Shire Council,Toomuc Recreation Reserve,-38.066093,145.460108,Australian Rules Football
CARDIN11044,Cardinia Shire Council,Upper Beaconsfield Recreation Reserve,-37.995803,145.41702,Australian Rules Football
CARDIN11046,Cardinia Shire Council,Worrell Reserve,-37.928364,145.446333,Australian Rules Football
CASEYC12242,Casey City Council,Arch Brown Reserve,-38.027951,145.354874,Australian Rules Football
CASEYC12299,Casey City Council,Banjo Patterson Park,-38.056559,145.24987,Australian Rules Football
CASEYC12270,Casey City Council,Barry Simon Recreation Reserve,-37.967677,145.264227,Australian Rules Football
CASEYC5581,Casey City Council,Berwick Fields Primary School,-38.045403,145.3542,Australian Rules Football
CASEYC12235,Casey City Council,Berwick Fields Recreation Reserve,-38.048455,145.332573,Australian Rules Football
CASEYC12314,Casey City Council,Berwick Springs Recreation Reserve,-38.070985,145.315223,Australian Rules Football
CASEYC5582,Casey City Council,Berwick Springs Reserve,-38.071346,145.315378,Australian Rules Football
CASEYC12293,Casey City Council,Cairns Road Recreation Reserve ,-38.037459,145.258923,Australian Rules Football
CASEYC5583,Casey City Council,Carlisle Park Reserve,-38.08652,145.292502,Australian Rules Football
